20160112_174016;MEM2.1;CPU2;MEM2.2;-;T1;T2;T3;T4;V1;V2;V3;V4
63718195;3.372;6.196;3.241;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718205;3.364;6.211;3.272;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718215;3.368;6.192;3.248;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718225;3.372;6.262;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718235;3.372;6.243;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718245;3.376;6.270;3.276;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718255;3.356;6.250;3.237;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718265;3.384;6.333;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718275;3.368;6.215;3.276;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718285;3.364;6.250;3.295;0.000;31.1;31.1;31.1;31.1;12.53;12.46;12.43;0.00
63718295;3.359;6.206;3.295;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718305;3.371;6.206;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718315;3.371;6.187;3.283;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718325;3.371;6.210;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718335;3.348;6.237;3.275;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718345;3.367;6.237;3.271;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718355;3.375;6.284;3.271;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718365;3.363;6.265;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718375;3.363;6.273;3.275;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718385;3.367;6.284;3.283;0.000;31.1;31.1;31.1;31.1;12.50;12.45;12.47;0.00
63718395;3.366;6.253;3.260;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00
63718405;3.374;6.226;3.280;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00
63718415;3.370;6.210;3.245;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00
63718425;3.370;6.167;3.237;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00
63718435;3.378;6.198;3.268;0.000;31.1;31.1;31.1;31.1;12.51;12.42;12.43;0.00
63718445;3.365;6.226;3.263;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718455;3.358;6.280;3.263;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718465;3.369;6.261;3.263;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718475;3.373;6.312;3.271;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718485;3.369;6.253;3.267;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718495;3.365;6.269;3.267;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718505;3.365;6.241;3.275;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718515;3.385;6.249;3.244;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718525;3.381;6.222;3.283;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718535;3.373;6.237;3.287;0.000;31.1;31.1;31.1;31.1;12.55;12.48;12.47;0.00
63718545;3.378;6.196;3.283;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718555;3.367;6.196;3.271;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718565;3.390;6.250;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718575;3.386;6.235;3.287;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718585;3.367;6.270;3.295;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718595;3.374;6.270;3.251;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718605;3.371;6.309;3.259;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718615;3.386;6.227;3.279;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718625;3.367;6.254;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718635;3.382;6.227;3.306;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.47;0.00
63718645;3.368;6.234;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718655;3.372;6.163;3.274;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718665;3.364;6.237;3.278;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718675;3.376;6.210;3.247;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718685;3.368;6.230;3.255;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718695;3.376;6.222;3.239;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718705;3.356;6.292;3.235;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718715;3.364;6.226;3.282;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718725;3.368;6.296;3.266;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718735;3.360;6.222;3.255;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.41;0.00
63718745;3.357;6.221;3.262;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718755;3.372;6.232;3.273;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718765;3.368;6.228;3.246;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718775;3.345;6.236;3.277;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718785;3.372;6.228;3.266;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718795;3.372;6.228;3.254;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718805;3.376;6.228;3.266;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718815;3.372;6.275;3.254;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718825;3.364;6.263;3.270;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718835;3.376;6.267;3.270;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.45;0.00
63718845;3.350;6.257;3.266;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718855;3.374;6.269;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718865;3.350;6.230;3.286;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718875;3.358;6.222;3.278;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718885;3.366;6.194;3.274;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718895;3.354;6.234;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718905;3.350;6.187;3.278;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718915;3.354;6.222;3.274;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718925;3.382;6.210;3.258;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718935;3.358;6.261;3.278;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.48;0.00
63718945;3.372;6.291;3.260;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63718955;3.368;6.287;3.252;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63718965;3.368;6.228;3.299;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63718975;3.356;6.260;3.256;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63718985;3.372;6.197;3.256;0.000;31.1;31.1;31.1;31.1;12.53;12.44;12.43;0.00
63718995;3.359;6.204;3.266;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719005;3.348;6.176;3.289;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719015;3.352;6.208;3.270;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719025;3.355;6.188;3.254;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719035;3.375;6.231;3.258;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719045;3.379;6.274;3.277;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719055;3.367;6.274;3.277;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719065;3.359;6.301;3.262;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719075;3.359;6.219;3.273;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719085;3.363;6.262;3.262;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.45;0.00
63719095;3.352;6.215;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719105;3.375;6.247;3.321;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719115;3.367;6.207;3.294;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719125;3.371;6.223;3.282;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719135;3.367;6.192;3.279;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719145;3.352;6.270;3.271;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719155;3.363;6.203;3.251;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719165;3.379;6.282;3.251;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719175;3.379;6.258;3.243;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719185;3.367;6.329;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719195;3.350;6.243;3.246;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719205;3.366;6.258;3.246;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719215;3.362;6.211;3.281;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719225;3.370;6.227;3.261;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719235;3.362;6.208;3.238;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719245;3.370;6.192;3.257;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719255;3.346;6.165;3.246;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719265;3.358;6.215;3.269;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719275;3.378;6.254;3.281;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719285;3.342;6.321;3.242;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.42;0.00
63719295;3.372;6.428;3.284;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719305;3.372;6.256;3.268;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719315;3.372;6.303;3.296;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719325;3.364;6.224;3.280;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719335;3.368;6.240;3.292;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719345;3.376;6.216;3.260;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719355;3.372;6.236;3.288;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719365;3.368;6.177;3.264;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719375;3.372;6.232;3.233;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719385;3.352;6.201;3.280;0.000;31.1;31.1;31.1;31.1;12.53;12.47;12.46;0.00
63719395;3.363;6.240;3.295;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719405;3.348;6.263;3.264;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719415;3.363;6.310;3.248;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719425;3.367;6.256;3.252;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719435;3.355;6.256;3.252;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719445;3.352;6.217;3.248;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719455;3.344;6.248;3.268;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719465;3.348;6.197;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719475;3.352;6.209;3.287;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719485;3.359;6.185;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719495;3.357;6.201;3.266;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.45;0.00
63719505;3.385;6.267;3.266;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.45;0.00
63719515;3.365;6.260;3.266;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.45;0.00
63719525;3.389;6.287;3.266;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.45;0.00
63719535;3.373;6.260;3.293;0.000;31.1;31.1;31.1;31.1;12.55;12.47;12.45;0.00
63719545;3.387;6.282;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719555;3.352;6.219;3.279;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719565;3.355;6.235;3.275;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719575;3.375;6.223;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719585;3.367;6.247;3.271;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719595;3.355;6.188;3.259;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719605;3.363;6.200;3.275;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719615;3.355;6.215;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719625;3.344;6.254;3.279;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719635;3.371;6.227;3.251;0.000;31.1;31.1;31.1;31.1;12.50;12.46;12.44;0.00
63719645;3.389;6.273;3.270;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719655;3.369;6.269;3.254;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719665;3.373;6.280;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719675;3.381;6.226;3.273;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719685;3.373;6.237;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719695;3.373;6.316;3.266;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719705;3.373;6.226;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719715;3.373;6.237;3.262;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719725;3.361;6.187;3.277;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719735;3.369;6.237;3.234;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63719745;3.386;6.234;3.246;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719755;3.366;6.312;3.285;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719765;3.378;6.269;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719775;3.386;6.292;3.297;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719785;3.374;6.226;3.258;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719795;3.366;6.273;3.254;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719805;3.362;6.206;3.266;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719815;3.358;6.214;3.262;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719825;3.374;6.194;3.270;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719835;3.358;6.210;3.250;0.000;31.1;31.1;31.1;31.1;12.51;12.45;12.45;0.00
63719845;3.367;6.189;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719855;3.363;6.260;3.264;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719865;3.352;6.232;3.272;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719875;3.344;6.299;3.272;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719885;3.375;6.248;3.252;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719895;3.359;6.279;3.245;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719905;3.367;6.217;3.280;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719915;3.348;6.224;3.260;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719925;3.383;6.221;3.260;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719935;3.355;6.209;3.260;0.000;31.1;31.1;31.1;31.1;12.50;12.44;12.43;0.00
63719945;3.362;6.231;3.247;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63719955;3.366;6.196;3.239;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63719965;3.366;6.243;3.255;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63719975;3.354;6.239;3.251;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63719985;3.362;6.254;3.267;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63719995;3.374;6.282;3.255;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63720005;3.374;6.313;3.263;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63720015;3.374;6.223;3.247;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63720025;3.378;6.274;3.275;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63720035;3.374;6.219;3.263;0.000;31.1;31.1;31.1;31.1;12.51;12.46;12.44;0.00
63720045;3.377;6.297;3.266;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.48;0.00
63720055;3.381;6.188;3.274;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.48;0.00
63720065;3.369;6.219;3.289;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.48;0.00
63720075;3.373;6.172;3.274;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.48;0.00
63720085;3.349;6.247;3.274;0.000;31.1;31.1;31.1;31.1;12.52;12.46;12.48;0.00
63720095;3.381;6.253;3.277;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720105;3.357;6.319;3.293;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720115;3.365;6.265;3.281;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720125;3.373;6.316;3.254;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720135;3.377;6.218;3.281;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720145;3.381;6.245;3.226;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720155;3.369;6.222;3.254;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720165;3.369;6.245;3.230;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720175;3.377;6.179;3.238;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720185;3.381;6.218;3.273;0.000;31.1;31.1;31.1;31.1;12.52;12.45;12.45;0.00
63720195;3.376;6.179;3.259;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720205;3.376;6.202;3.228;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720215;3.368;6.234;3.267;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720225;3.360;6.253;3.275;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720235;3.372;6.288;3.267;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720245;3.387;6.206;3.255;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720255;3.384;6.253;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720265;3.360;6.202;3.243;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720275;3.387;6.218;3.236;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720285;3.368;6.218;3.263;0.000;31.1;31.1;31.1;31.1;12.53;12.42;12.44;0.00
63720295;3.349;6.240;3.260;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720305;3.368;6.201;3.284;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720315;3.361;6.217;3.276;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720325;3.364;6.244;3.241;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720335;3.368;6.256;3.284;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720345;3.361;6.275;3.284;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720355;3.353;6.260;3.268;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720365;3.349;6.256;3.257;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720375;3.357;6.256;3.288;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720385;3.353;6.209;3.264;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720395;3.367;6.176;3.239;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720405;3.375;6.211;3.259;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720415;3.379;6.196;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720425;3.359;6.157;3.247;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720435;3.355;6.215;3.263;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720445;3.371;6.266;3.267;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720455;3.344;6.262;3.279;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720465;3.371;6.286;3.286;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720475;3.355;6.247;3.286;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720485;3.363;6.266;3.279;0.000;31.1;31.1;31.1;31.1;12.50;12.43;12.44;0.00
63720495;3.353;6.244;3.249;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720505;3.368;6.260;3.280;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720515;3.380;6.170;3.264;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720525;3.364;6.213;3.280;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720535;3.353;6.178;3.300;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720545;3.368;6.236;3.260;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720555;3.364;6.236;3.288;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720565;3.361;6.283;3.284;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720575;3.357;6.236;3.268;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720585;3.372;6.306;3.249;0.000;31.1;31.1;31.1;31.1;12.49;12.44;12.46;0.00
63720595;3.358;6.247;3.264;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.43;0.00
63720605;3.378;6.250;3.264;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.43;0.00
63720615;3.394;6.247;3.256;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.43;0.00
63720625;3.366;6.231;3.272;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.43;0.00
63720635;3.362;6.192;3.260;0.000;31.1;31.1;31.1;31.1;12.51;12.43;12.43;0.00
63720645;3.378;6.201;3.293;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720655;3.370;6.213;3.238;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720665;3.378;6.193;3.266;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720675;3.358;6.256;3.254;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720685;3.358;6.232;3.254;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720695;3.362;6.303;3.289;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720705;3.370;6.240;3.254;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720715;3.366;6.267;3.258;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720725;3.370;6.221;3.285;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720735;3.366;6.252;3.313;0.000;31.1;31.1;31.1;31.1;12.51;12.44;12.45;0.00
63720745;3.382;6.207;3.294;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720755;3.386;6.239;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720765;3.374;6.192;3.251;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720775;3.374;6.219;3.271;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720785;3.378;6.223;3.243;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720795;3.378;6.243;3.255;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720805;3.382;6.247;3.239;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720815;3.378;6.336;3.275;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720825;3.386;6.239;3.251;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720835;3.363;6.297;3.259;0.000;31.1;31.1;31.1;31.1;12.54;12.46;12.44;0.00
63720845;3.391;6.208;3.274;0.000;31.1;31.1;31.1;31.1;12.53;12.50;12.51;0.00
63720855;3.384;6.275;3.298;0.000;31.1;31.1;31.1;31.1;12.53;12.50;12.51;0.00
63720865;3.380;6.236;3.258;0.000;31.1;31.1;31.1;31.1;12.53;12.50;12.51;0.00
